Time(s),X(m),Y(m),Z(m),Vx(m/s),Vy(m/s),Vz(m/s),Roll(rad),Pitch(rad),Yaw(rad),Mass(kg),Thrust(N),Mach,Altitude(m)
8.630000,1497.110897,132.871097,-37.664963,139.900224,-33.603513,-9.102118,0.000000,62.472833,0.144415,300.000000,0.000000,0.424291,132.871097
8.640000,1498.509860,132.534354,-37.756174,139.896244,-33.674346,-9.121067,0.000000,62.588013,0.144431,300.000000,0.000000,0.424330,132.534354
8.650000,1499.908732,132.196665,-37.847587,139.887266,-33.768855,-9.141363,0.000000,62.703279,0.144448,300.000000,0.000000,0.424371,132.196665
8.660000,1501.307451,131.857797,-37.939208,139.871904,-33.886801,-9.162058,0.000000,62.818708,0.144465,300.000000,0.000000,0.424411,131.857797
8.670000,1502.705939,131.517518,-38.031030,139.848757,-34.027917,-9.182171,0.000000,62.934379,0.144482,300.000000,0.000000,0.424445,131.517518
8.680000,1504.104103,131.175599,-38.123036,139.816414,-34.191890,-9.200647,0.000000,63.050370,0.144500,300.000000,0.000000,0.424469,131.175599
8.690000,1505.501838,130.831815,-38.215199,139.773471,-34.378353,-9.216293,0.000000,63.166760,0.144519,300.000000,0.000000,0.424478,130.831815
8.700000,1506.899023,130.485947,-38.307476,139.718541,-34.586840,-9.227692,0.000000,63.283628,0.144538,300.000000,0.000000,0.424468,130.485947
8.710000,1508.295526,130.137780,-38.399807,139.650293,-34.816727,-9.233084,0.000000,63.401053,0.144557,300.000000,0.000000,0.424436,130.137780
8.720000,1509.691201,129.787109,-38.492108,139.567520,-35.067101,-9.230148,0.000000,63.519115,0.144577,300.000000,0.000000,0.424376,129.787109
8.730000,1511.085894,129.433744,-38.584265,139.469264,-35.336474,-9.215640,0.000000,63.637894,0.144597,300.000000,0.000000,0.424286,129.433744
8.740000,1512.479445,129.077523,-38.676112,139.355117,-35.622106,-9.184721,0.000000,63.757472,0.144618,300.000000,0.000000,0.424160,129.077523
8.750000,1513.871705,128.718341,-38.767409,139.225933,-35.918186,-9.129710,0.000000,63.877929,0.144639,300.000000,0.000000,0.423997,128.718341
8.760000,1515.262562,128.356239,-38.857791,139.085785,-36.210251,-9.038153,0.000000,63.999347,0.144661,300.000000,0.000000,0.423795,128.356239
8.770000,1516.652035,127.991663,-38.946737,138.947275,-36.457586,-8.894596,0.000000,64.121808,0.144683,300.000000,0.000000,0.423557,127.991663
8.780000,1518.040404,127.626008,-39.033913,138.836909,-36.565452,-8.717614,0.000000,64.245394,0.144706,300.000000,0.000000,0.423291,127.626008
8.790000,1519.428111,127.261075,-39.119652,138.770669,-36.493303,-8.573971,0.000000,64.370111,0.144729,300.000000,0.000000,0.423021,127.261075
8.800000,1520.815361,126.897827,-39.204692,138.725045,-36.324816,-8.503918,0.000000,64.495958,0.144752,300.000000,0.000000,0.422752,126.897827
8.810000,1522.202225,126.536664,-39.289587,138.686323,-36.116311,-8.489536,0.000000,64.622933,0.144776,300.000000,0.000000,0.422483,126.536664
8.820000,1523.588723,126.177766,-39.374710,138.649849,-35.889774,-8.512343,0.000000,64.751035,0.144801,300.000000,0.000000,0.422214,126.177766
8.830000,1524.974863,125.821225,-39.460320,138.613987,-35.654113,-8.561016,0.000000,64.880262,0.144825,300.000000,0.000000,0.421946,125.821225
8.840000,1526.360644,125.467090,-39.546609,138.578096,-35.413457,-8.628827,0.000000,65.010613,0.144851,300.000000,0.000000,0.421679,125.467090
8.850000,1527.746063,125.115390,-39.633725,138.541915,-35.170004,-8.711644,0.000000,65.142083,0.144877,300.000000,0.000000,0.421412,125.115390
8.860000,1529.131117,124.766139,-39.721794,138.505365,-34.925112,-8.806850,0.000000,65.274672,0.144903,300.000000,0.000000,0.421147,124.766139
8.870000,1530.515802,124.419341,-39.810921,138.468502,-34.679836,-8.912773,0.000000,65.408375,0.144929,300.000000,0.000000,0.420884,124.419341
8.880000,1531.900118,124.074987,-39.901205,138.431609,-34.435396,-9.028391,0.000000,65.543186,0.144957,300.000000,0.000000,0.420625,124.074987
8.890000,1533.284075,123.733042,-39.992738,138.395740,-34.194511,-9.153252,0.000000,65.679094,0.144984,300.000000,0.000000,0.420374,123.733042
8.900000,1534.667782,123.393244,-40.085625,138.370721,-33.979755,-9.288728,0.000000,65.816025,0.145012,300.000000,0.000000,0.420176,123.393244
8.910000,1536.049691,123.049809,-40.180042,138.190879,-34.343487,-9.441642,0.000000,65.952061,0.145041,300.000000,0.000000,0.419948,123.049809
8.920000,1537.429699,122.702665,-40.275889,138.000748,-34.714413,-9.584764,0.000000,66.087172,0.145069,300.000000,0.000000,0.419697,122.702665
8.930000,1538.807782,122.351804,-40.373065,137.808291,-35.086176,-9.717627,0.000000,66.221351,0.145099,300.000000,0.000000,0.419441,122.351804
8.940000,1540.183932,121.997230,-40.471458,137.615083,-35.457369,-9.839244,0.000000,66.354595,0.145129,300.000000,0.000000,0.419185,121.997230
8.950000,1541.558151,121.638959,-40.570938,137.421890,-35.827114,-9.948028,0.000000,66.486904,0.145159,300.000000,0.000000,0.418929,121.638959
8.960000,1542.930445,121.277015,-40.671353,137.229367,-36.194417,-10.041523,0.000000,66.618278,0.145189,300.000000,0.000000,0.418674,121.277015
8.970000,1544.300828,120.911437,-40.772512,137.038348,-36.557722,-10.115892,0.000000,66.748717,0.145220,300.000000,0.000000,0.418419,120.911437
8.980000,1545.669330,120.542296,-40.874162,136.850184,-36.914096,-10.164945,0.000000,66.878221,0.145252,300.000000,0.000000,0.418165,120.542296
8.990000,1547.036005,120.169725,-40.975945,136.667475,-37.257154,-10.178332,0.000000,67.006792,0.145284,300.000000,0.000000,0.417912,120.169725
9.000000,1548.400965,119.794015,-41.077333,136.495976,-37.570970,-10.138747,0.000000,67.134430,0.145316,300.000000,0.000000,0.417660,119.794015
9.010000,1549.764457,119.415887,-41.177575,136.349242,-37.812842,-10.024261,0.000000,67.261137,0.145349,300.000000,0.000000,0.417408,119.415887
9.020000,1551.126946,119.036878,-41.276102,136.248920,-37.900883,-9.852647,0.000000,67.386912,0.145382,300.000000,0.000000,0.417156,119.036878
9.030000,1552.488927,118.658495,-41.373005,136.198035,-37.838312,-9.690337,0.000000,67.511831,0.145415,300.000000,0.000000,0.416928,118.658495
9.040000,1553.850640,118.281308,-41.468762,136.171294,-37.718683,-9.575657,0.000000,67.635975,0.145449,300.000000,0.000000,0.416734,118.281308
9.050000,1555.212207,117.905381,-41.563757,136.156735,-37.592649,-9.499538,0.000000,67.759424,0.145483,300.000000,0.000000,0.416577,117.905381
9.060000,1556.573707,117.530592,-41.658258,136.149964,-37.478914,-9.450079,0.000000,67.882259,0.145518,300.000000,0.000000,0.416458,117.530592
9.070000,1557.935194,117.156746,-41.752452,136.148750,-37.384644,-9.419420,0.000000,68.004558,0.145553,300.000000,0.000000,0.416373,117.156746
9.080000,1559.296709,116.783618,-41.846477,136.151468,-37.312821,-9.402550,0.000000,68.126401,0.145588,300.000000,0.000000,0.416320,116.783618
9.090000,1560.658276,116.410970,-41.940439,136.156676,-37.264731,-9.396112,0.000000,68.247866,0.145624,300.000000,0.000000,0.416295,116.410970
9.100000,1562.019906,116.038561,-42.034416,136.162984,-37.240900,-9.397719,0.000000,68.369031,0.145660,300.000000,0.000000,0.416293,116.038561
9.110000,1563.381596,115.666147,-42.128471,136.169007,-37.241481,-9.405559,0.000000,68.489974,0.145697,300.000000,0.000000,0.416310,115.666147
9.120000,1564.743329,115.293482,-42.222653,136.173352,-37.266431,-9.418179,0.000000,68.610775,0.145734,300.000000,0.000000,0.416342,115.293482
9.130000,1566.105075,114.920326,-42.316997,136.174611,-37.315601,-9.434347,0.000000,68.731510,0.145771,300.000000,0.000000,0.416385,114.920326
9.140000,1567.466789,114.546438,-42.411526,136.171359,-37.388774,-9.452958,0.000000,68.852259,0.145809,300.000000,0.000000,0.416435,114.546438
9.150000,1568.828410,114.171582,-42.506256,136.162154,-37.485689,-9.472973,0.000000,68.973099,0.145847,300.000000,0.000000,0.416486,114.171582
9.160000,1570.189866,113.795521,-42.601190,136.145539,-37.606050,-9.493362,0.000000,69.094110,0.145885,300.000000,0.000000,0.416536,113.795521
9.170000,1571.551066,113.418026,-42.696320,136.120048,-37.749518,-9.513056,0.000000,69.215371,0.145924,300.000000,0.000000,0.416578,113.418026
9.180000,1572.911908,113.038869,-42.791629,136.084210,-37.915705,-9.530887,0.000000,69.336960,0.145963,300.000000,0.000000,0.416609,113.038869
9.190000,1574.272274,112.657827,-42.887084,136.036571,-38.104149,-9.545513,0.000000,69.458957,0.146002,300.000000,0.000000,0.416624,112.657827
9.200000,1575.632031,112.274685,-42.982637,135.975719,-38.314262,-9.555312,0.000000,69.581443,0.146042,300.000000,0.000000,0.416619,112.274685
9.210000,1576.991035,111.889232,-43.078219,135.900334,-38.545245,-9.558207,0.000000,69.704498,0.146082,300.000000,0.000000,0.416589,111.889232
9.220000,1578.349128,111.501274,-43.173733,135.809301,-38.795880,-9.551372,0.000000,69.828202,0.146123,300.000000,0.000000,0.416531,111.501274
9.230000,1579.706147,111.110633,-43.269040,135.701935,-39.064077,-9.530696,0.000000,69.952637,0.146163,300.000000,0.000000,0.416439,111.110633
9.240000,1581.061932,110.717176,-43.363938,135.578530,-39.345663,-9.489765,0.000000,70.077884,0.146204,300.000000,0.000000,0.416310,110.717176
9.250000,1582.416350,110.320868,-43.458118,135.441823,-39.630779,-9.418054,0.000000,70.204026,0.146245,300.000000,0.000000,0.416143,110.320868
9.260000,1583.769363,109.921948,-43.551116,135.301236,-39.892043,-9.299739,0.000000,70.331145,0.146287,300.000000,0.000000,0.415939,109.921948
9.270000,1585.121177,109.521403,-43.642438,135.181455,-40.054463,-9.132208,0.000000,70.459322,0.146329,300.000000,0.000000,0.415702,109.521403
9.280000,1586.472284,109.121055,-43.732174,135.110667,-40.034821,-8.973588,0.000000,70.588594,0.146371,300.000000,0.000000,0.415455,109.121055
9.290000,1587.822993,108.722112,-43.821017,135.070914,-39.894263,-8.884339,0.000000,70.718957,0.146413,300.000000,0.000000,0.415207,108.722112
9.300000,1589.173413,108.325083,-43.909577,135.041984,-39.702972,-8.856005,0.000000,70.850411,0.146456,300.000000,0.000000,0.414960,108.325083
9.310000,1590.523580,107.930185,-43.998261,135.016668,-39.489767,-8.868398,0.000000,70.982955,0.146499,300.000000,0.000000,0.414713,107.930185
9.320000,1591.873505,107.537527,-44.087347,134.992513,-39.265837,-8.908581,0.000000,71.116586,0.146542,300.000000,0.000000,0.414466,107.537527
9.330000,1593.223191,107.147165,-44.177036,134.968585,-39.036136,-8.968960,0.000000,71.251304,0.146586,300.000000,0.000000,0.414220,107.147165
9.340000,1594.572636,106.759133,-44.267486,134.944496,-38.803198,-9.044957,0.000000,71.387104,0.146629,300.000000,0.000000,0.413976,106.759133
9.350000,1595.921837,106.373448,-44.358823,134.920104,-38.568541,-9.133720,0.000000,71.523986,0.146673,300.000000,0.000000,0.413732,106.373448
9.360000,1597.270791,105.990115,-44.451158,134.895428,-38.333309,-9.233455,0.000000,71.661946,0.146717,300.000000,0.000000,0.413490,105.990115
9.370000,1598.619498,105.609127,-44.544588,134.870719,-38.098807,-9.343080,0.000000,71.800977,0.146762,300.000000,0.000000,0.413252,105.609127
9.380000,1599.967968,105.230446,-44.639210,134.847039,-37.868040,-9.462148,0.000000,71.941068,0.146806,300.000000,0.000000,0.413023,105.230446
9.390000,1601.316339,104.853712,-44.735139,134.837032,-37.673460,-9.592916,0.000000,72.082116,0.146851,300.000000,0.000000,0.412865,104.853712
9.400000,1602.662869,104.473473,-44.832547,134.653038,-38.023844,-9.740779,0.000000,72.222293,0.146896,300.000000,0.000000,0.412652,104.473473
9.410000,1604.007476,104.089677,-44.931334,134.460721,-38.379602,-9.878726,0.000000,72.361573,0.146941,300.000000,0.000000,0.412421,104.089677
9.420000,1605.350141,103.702318,-45.031396,134.266436,-38.735955,-10.006163,0.000000,72.499951,0.146987,300.000000,0.000000,0.412186,103.702318
9.430000,1606.690857,103.311401,-45.132615,134.071624,-39.091653,-10.121951,0.000000,72.637423,0.147032,300.000000,0.000000,0.411950,103.311401
9.440000,1608.029628,102.916943,-45.234858,133.877066,-39.445806,-10.224268,0.000000,72.773991,0.147078,300.000000,0.000000,0.411715,102.916943
9.450000,1609.366463,102.518970,-45.337960,133.683514,-39.797298,-10.310247,0.000000,72.909653,0.147124,300.000000,0.000000,0.411480,102.518970
9.460000,1610.701383,102.117528,-45.441714,133.492018,-40.144239,-10.375319,0.000000,73.044409,0.147170,300.000000,0.000000,0.411246,102.117528
9.470000,1612.034427,101.712700,-45.545833,133.304428,-40.482814,-10.411928,0.000000,73.178261,0.147216,300.000000,0.000000,0.411012,101.712700
9.480000,1613.365673,101.304659,-45.649905,133.124582,-40.804072,-10.407164,0.000000,73.311209,0.147263,300.000000,0.000000,0.410780,101.304659
9.490000,1614.695289,100.893818,-45.753307,132.961585,-41.084075,-10.340208,0.000000,73.443254,0.147310,300.000000,0.000000,0.410548,100.893818
9.500000,1616.023648,100.481210,-45.855270,132.835952,-41.260776,-10.196373,0.000000,73.574397,0.147356,300.000000,0.000000,0.410316,100.481210
9.510000,1617.351330,100.068534,-45.955516,132.768184,-41.267605,-10.024571,0.000000,73.704668,0.147403,300.000000,0.000000,0.410093,100.068534
9.520000,1618.678725,99.656800,-46.054412,132.739501,-41.173438,-9.889564,0.000000,73.834150,0.147450,300.000000,0.000000,0.409901,99.656800
9.530000,1620.006004,99.246252,-46.152403,132.727907,-41.054829,-9.799094,0.000000,73.962925,0.147497,300.000000,0.000000,0.409745,99.246252
9.540000,1621.333258,98.836827,-46.249805,132.725406,-40.942508,-9.740284,0.000000,74.091074,0.147544,300.000000,0.000000,0.409626,98.836827
9.550000,1622.660545,98.428350,-46.346839,132.728698,-40.847615,-9.703358,0.000000,74.218677,0.147592,300.000000,0.000000,0.409544,98.428350
9.560000,1623.987903,98.020605,-46.443661,132.735786,-40.774531,-9.682144,0.000000,74.345814,0.147639,300.000000,0.000000,0.409495,98.020605
9.570000,1625.315354,97.613354,-46.540387,132.745055,-40.725076,-9.672632,0.000000,74.472563,0.147687,300.000000,0.000000,0.409474,97.613354
9.580000,1626.642904,97.206354,-46.637107,132.755008,-40.699989,-9.672045,0.000000,74.599006,0.147735,300.000000,0.000000,0.409479,97.206354
9.590000,1627.970546,96.799360,-46.733891,132.764179,-40.699496,-9.678333,0.000000,74.725219,0.147782,300.000000,0.000000,0.409503,96.799360
9.600000,1629.298257,96.392124,-46.830789,132.771104,-40.723567,-9.689879,0.000000,74.851284,0.147830,300.000000,0.000000,0.409544,96.392124
9.610000,1630.626000,95.984404,-46.927843,132.774304,-40.772031,-9.705330,0.000000,74.977278,0.147878,300.000000,0.000000,0.409596,95.984404
9.620000,1631.953723,95.575957,-47.025078,132.772289,-40.844632,-9.723487,0.000000,75.103282,0.147926,300.000000,0.000000,0.409655,95.575957
9.630000,1633.281358,95.166547,-47.122510,132.763550,-40.941062,-9.743229,0.000000,75.229373,0.147974,300.000000,0.000000,0.409716,95.166547
9.640000,1634.608824,94.755937,-47.220144,132.746566,-41.060966,-9.763446,0.000000,75.355633,0.148022,300.000000,0.000000,0.409774,94.755937
9.650000,1635.936022,94.343898,-47.317974,132.719810,-41.203941,-9.782983,0.000000,75.482141,0.148070,300.000000,0.000000,0.409825,94.343898
9.660000,1637.262839,93.930202,-47.415980,132.681758,-41.369526,-9.800571,0.000000,75.608978,0.148119,300.000000,0.000000,0.409865,93.930202
9.670000,1638.589149,93.514631,-47.514127,132.630911,-41.557173,-9.814739,0.000000,75.736223,0.148167,300.000000,0.000000,0.409888,93.514631
9.680000,1639.914807,93.096969,-47.612364,132.565834,-41.766184,-9.823680,0.000000,75.863958,0.148215,300.000000,0.000000,0.409889,93.096969
9.690000,1641.239659,92.677013,-47.710614,132.485229,-41.995596,-9.825036,0.000000,75.992264,0.148263,300.000000,0.000000,0.409865,92.677013
9.700000,1642.563540,92.254574,-47.808770,132.388090,-42.243908,-9.815515,0.000000,76.121222,0.148312,300.000000,0.000000,0.409810,92.254574
9.710000,1643.886281,91.829489,-47.906671,132.274055,-42.508417,-9.790174,0.000000,76.250916,0.148360,300.000000,0.000000,0.409721,91.829489
9.720000,1645.207724,91.401656,-48.004082,132.144298,-42.783333,-9.741044,0.000000,76.381428,0.148408,300.000000,0.000000,0.409594,91.401656
9.730000,1646.527765,90.971119,-48.100631,132.004101,-43.053742,-9.654974,0.000000,76.512839,0.148457,300.000000,0.000000,0.409429,90.971119
9.740000,1647.846466,90.538362,-48.195794,131.870120,-43.275715,-9.516259,0.000000,76.645234,0.148505,300.000000,0.000000,0.409227,90.538362
9.750000,1649.164228,90.104851,-48.289298,131.776178,-43.351059,-9.350413,0.000000,76.778691,0.148554,300.000000,0.000000,0.408999,90.104851
9.760000,1650.481551,89.672206,-48.381563,131.732287,-43.264465,-9.226461,0.000000,76.913209,0.148602,300.000000,0.000000,0.408771,89.672206
9.770000,1651.798641,89.241208,-48.473277,131.709053,-43.099789,-9.171456,0.000000,77.048787,0.148650,300.000000,0.000000,0.408543,89.241208
9.780000,1653.115568,88.812177,-48.564931,131.692733,-42.903115,-9.165352,0.000000,77.185423,0.148699,300.000000,0.000000,0.408315,88.812177
9.790000,1654.432356,88.385260,-48.656849,131.678786,-42.691757,-9.191790,0.000000,77.323116,0.148747,300.000000,0.000000,0.408088,88.385260
9.800000,1655.749012,87.960532,-48.749260,131.665579,-42.472810,-9.241118,0.000000,77.461864,0.148795,300.000000,0.000000,0.407861,87.960532
9.810000,1657.065537,87.538035,-48.842337,131.652453,-42.249654,-9.307662,0.000000,77.601665,0.148843,300.000000,0.000000,0.407635,87.538035
9.820000,1658.381928,87.117793,-48.936216,131.639134,-42.024170,-9.387961,0.000000,77.742518,0.148892,300.000000,0.000000,0.407410,87.117793
9.830000,1659.698183,86.699817,-49.031015,131.625555,-41.797652,-9.479869,0.000000,77.884418,0.148940,300.000000,0.000000,0.407187,86.699817
9.840000,1661.014302,86.284103,-49.126836,131.611861,-41.571388,-9.582085,0.000000,78.027361,0.148988,300.000000,0.000000,0.406967,86.284103
9.850000,1662.330290,85.870624,-49.223776,131.598782,-41.347878,-9.693992,0.000000,78.171336,0.149036,300.000000,0.000000,0.406754,85.870624
9.860000,1663.646217,85.459177,-49.321943,131.592722,-41.144749,-9.816692,0.000000,78.316287,0.149084,300.000000,0.000000,0.406582,85.459177
9.870000,1664.960316,85.044381,-49.421568,131.409842,-41.479554,-9.962584,0.000000,78.460399,0.149132,300.000000,0.000000,0.406394,85.044381
9.880000,1666.272476,84.626168,-49.522553,131.216002,-41.821321,-10.098490,0.000000,78.603642,0.149180,300.000000,0.000000,0.406182,84.626168
9.890000,1667.582675,84.204529,-49.624792,131.019954,-42.163904,-10.223827,0.000000,78.746007,0.149227,300.000000,0.000000,0.405966,84.204529
9.900000,1668.890909,83.779469,-49.728166,130.823363,-42.505969,-10.337446,0.000000,78.887493,0.149275,300.000000,0.000000,0.405749,83.779469
9.910000,1670.197180,83.351003,-49.832541,130.627089,-42.846611,-10.437472,0.000000,79.028098,0.149323,300.000000,0.000000,0.405532,83.351003
9.920000,1671.501499,82.919156,-49.937750,130.431957,-43.184692,-10.520929,0.000000,79.167824,0.149370,300.000000,0.000000,0.405315,82.919156
9.930000,1672.803891,82.483974,-50.043580,130.239149,-43.518247,-10.583009,0.000000,79.306668,0.149418,300.000000,0.000000,0.405100,82.483974
9.940000,1674.104399,82.045542,-50.149737,130.050800,-43.843184,-10.615646,0.000000,79.444634,0.149465,300.000000,0.000000,0.404884,82.045542
9.950000,1675.403114,81.604046,-50.255786,129.871518,-44.149563,-10.604906,0.000000,79.581720,0.149512,300.000000,0.000000,0.404670,81.604046
9.960000,1676.700240,81.159947,-50.361074,129.712582,-44.409907,-10.528822,0.000000,79.717927,0.149559,300.000000,0.000000,0.404456,81.159947
9.970000,1677.996225,80.714395,-50.464863,129.598502,-44.555261,-10.378889,0.000000,79.853257,0.149606,300.000000,0.000000,0.404243,80.714395
9.980000,1679.291691,80.269022,-50.567005,129.546592,-44.537217,-10.214236,0.000000,79.987755,0.149653,300.000000,0.000000,0.404043,80.269022
9.990000,1680.586990,79.824627,-50.667928,129.529891,-44.439552,-10.092248,0.000000,80.121504,0.149700,300.000000,0.000000,0.403875,79.824627
10.000000,1681.882270,79.381349,-50.768046,129.528035,-44.327816,-10.011878,0.000000,80.254586,0.149747,300.000000,0.000000,0.403744,79.381349
10.010000,1683.177608,78.939084,-50.867650,129.533847,-44.226470,-9.960391,0.000000,80.387083,0.149793,300.000000,0.000000,0.403651,78.939084
10.020000,1684.473050,78.497640,-50.966940,129.544186,-44.144364,-9.928959,0.000000,80.519075,0.149840,300.000000,0.000000,0.403594,78.497640
10.030000,1685.768621,78.056791,-51.066060,129.557039,-44.084972,-9.912030,0.000000,80.650642,0.149886,300.000000,0.000000,0.403568,78.056791
10.040000,1687.064328,77.616294,-51.165120,129.570736,-44.049700,-9.905955,0.000000,80.781865,0.149932,300.000000,0.000000,0.403569,77.616294
10.050000,1688.360165,77.175903,-51.264201,129.583715,-44.039057,-9.908162,0.000000,80.912822,0.149978,300.000000,0.000000,0.403593,77.175903
10.060000,1689.656109,76.735372,-51.363368,129.594441,-44.053130,-9.916710,0.000000,81.043596,0.150024,300.000000,0.000000,0.403636,76.735372
10.070000,1690.952123,76.294454,-51.462669,129.601382,-44.091780,-9.930037,0.000000,81.174264,0.150070,300.000000,0.000000,0.403693,76.294454
10.080000,1692.248153,75.852907,-51.562137,129.602992,-44.154749,-9.946800,0.000000,81.304907,0.150116,300.000000,0.000000,0.403758,75.852907
10.090000,1693.544130,75.410490,-51.661795,129.597715,-44.241700,-9.965776,0.000000,81.435605,0.150161,300.000000,0.000000,0.403828,75.410490
10.100000,1694.839970,74.966967,-51.761652,129.583979,-44.352240,-9.985785,0.000000,81.566439,0.150207,300.000000,0.000000,0.403897,74.966967
10.110000,1696.135572,74.522108,-51.861709,129.560206,-44.485925,-10.005621,0.000000,81.697489,0.150252,300.000000,0.000000,0.403961,74.522108
10.120000,1697.430820,74.075685,-51.961948,129.524824,-44.642250,-10.023984,0.000000,81.828835,0.150297,300.000000,0.000000,0.404013,74.075685
10.130000,1698.725583,73.627479,-52.062342,129.476285,-44.820626,-10.039381,0.000000,81.960560,0.150342,300.000000,0.000000,0.404051,73.627479
10.140000,1700.019714,73.177276,-52.162842,129.413103,-45.020325,-10.050002,0.000000,82.092745,0.150386,300.000000,0.000000,0.404068,73.177276
10.150000,1701.313054,72.724872,-52.263377,129.333935,-45.240372,-10.053502,0.000000,82.225471,0.150431,300.000000,0.000000,0.404060,72.724872
10.160000,1702.605431,72.270079,-52.363844,129.237734,-45.479289,-10.046619,0.000000,82.358821,0.150475,300.000000,0.000000,0.404022,72.270079
10.170000,1703.896672,71.812735,-52.464088,129.124112,-45.734469,-10.024466,0.000000,82.492877,0.150519,300.000000,0.000000,0.403950,71.812735
10.180000,1705.186615,71.352731,-52.563880,128.994278,-46.000381,-9.979139,0.000000,82.627724,0.150563,300.000000,0.000000,0.403841,71.352731
10.190000,1706.475153,70.890104,-52.662854,128.853763,-46.262695,-9.897457,0.000000,82.763444,0.150607,300.000000,0.000000,0.403693,70.890104
10.200000,1707.762356,70.425319,-52.760487,128.720383,-46.478465,-9.763250,0.000000,82.900121,0.150651,300.000000,0.000000,0.403509,70.425319
10.210000,1709.048667,69.959818,-52.856499,128.631097,-46.550141,-9.601228,0.000000,83.037833,0.150695,300.000000,0.000000,0.403298,69.959818
10.220000,1710.334621,69.495173,-52.951313,128.595343,-46.464494,-9.481427,0.000000,83.176578,0.150738,300.000000,0.000000,0.403087,69.495173
10.230000,1711.620435,69.032130,-53.045603,128.581414,-46.304260,-9.428984,0.000000,83.316357,0.150781,300.000000,0.000000,0.402877,69.032130
10.240000,1712.906183,68.570994,-53.139841,128.574827,-46.113598,-9.423822,0.000000,83.457167,0.150824,300.000000,0.000000,0.402666,68.570994
10.250000,1714.191891,68.111905,-53.234342,128.570820,-45.908933,-9.450076,0.000000,83.599007,0.150867,300.000000,0.000000,0.402456,68.111905
10.260000,1715.477568,67.654935,-53.329327,128.567672,-45.696997,-9.498482,0.000000,83.741876,0.150909,300.000000,0.000000,0.402246,67.654935
10.270000,1716.763215,67.200125,-53.424963,128.564680,-45.481016,-9.563618,0.000000,83.885772,0.150952,300.000000,0.000000,0.402038,67.200125
10.280000,1718.048830,66.747497,-53.521385,128.561550,-45.262816,-9.642203,0.000000,84.030691,0.150994,300.000000,0.000000,0.401830,66.747497
10.290000,1719.334413,66.297059,-53.618707,128.558214,-45.043720,-9.732225,0.000000,84.176632,0.151036,300.000000,0.000000,0.401625,66.297059
10.300000,1720.619961,65.848807,-53.717032,128.554865,-44.825229,-9.832512,0.000000,84.323588,0.151078,300.000000,0.000000,0.401423,65.848807
10.310000,1721.905487,65.402695,-53.816459,128.552622,-44.611169,-9.942674,0.000000,84.471544,0.151120,300.000000,0.000000,0.401232,65.402695
10.320000,1723.191297,64.957445,-53.917187,128.580994,-44.525038,-10.072816,0.000000,84.620144,0.151161,300.000000,0.000000,0.401254,64.957445
10.330000,1724.475193,64.508923,-54.019316,128.389535,-44.852220,-10.212843,0.000000,84.767907,0.151202,300.000000,0.000000,0.401067,64.508923
10.340000,1725.757118,64.057098,-54.122742,128.192489,-45.182492,-10.342608,0.000000,84.914816,0.151243,300.000000,0.000000,0.400869,64.057098
10.350000,1727.037058,63.601968,-54.227354,127.994080,-45.512997,-10.461266,0.000000,85.060868,0.151284,300.000000,0.000000,0.400669,63.601968
10.360000,1728.315014,63.143541,-54.333028,127.795565,-45.842688,-10.567335,0.000000,85.206060,0.151325,300.000000,0.000000,0.400468,63.143541
10.370000,1729.590992,62.681835,-54.439612,127.597808,-46.170599,-10.658416,0.000000,85.350393,0.151366,300.000000,0.000000,0.400267,62.681835
10.380000,1730.865011,62.216882,-54.546918,127.401842,-46.495268,-10.730634,0.000000,85.493865,0.151406,300.000000,0.000000,0.400067,62.216882
10.390000,1732.137104,61.748744,-54.654694,127.209379,-46.813847,-10.777537,0.000000,85.636477,0.151446,300.000000,0.000000,0.399867,61.748744
10.400000,1733.407343,61.277547,-54.762573,127.023911,-47.119736,-10.787948,0.000000,85.778230,0.151486,300.000000,0.000000,0.399668,61.277547
10.410000,1734.675882,60.803595,-54.870000,126.853807,-47.395115,-10.742720,0.000000,85.919124,0.151526,300.000000,0.000000,0.399470,60.803595
10.420000,1735.943080,60.327700,-54.976209,126.719858,-47.589575,-10.620872,0.000000,86.059160,0.151565,300.000000,0.000000,0.399272,60.327700
10.430000,1737.209585,59.851449,-55.080779,126.650460,-47.625019,-10.457019,0.000000,86.198353,0.151604,300.000000,0.000000,0.399079,59.851449
10.440000,1738.475897,59.375965,-55.183991,126.631276,-47.548463,-10.321179,0.000000,86.336789,0.151644,300.000000,0.000000,0.398914,59.375965
10.450000,1739.742220,58.901535,-55.286297,126.632293,-47.443024,-10.230589,0.000000,86.474549,0.151683,300.000000,0.000000,0.398786,58.901535
10.460000,1741.008643,58.428101,-55.388023,126.642297,-47.343336,-10.172581,0.000000,86.611717,0.151721,300.000000,0.000000,0.398696,58.428101
10.470000,1742.275213,57.955486,-55.489392,126.656978,-47.261477,-10.136892,0.000000,86.748373,0.151760,300.000000,0.000000,0.398642,57.955486
10.480000,1743.541952,57.483467,-55.590563,126.673925,-47.201982,-10.117096,0.000000,86.884600,0.151798,300.000000,0.000000,0.398622,57.483467
10.490000,1744.808865,57.011800,-55.691653,126.691291,-47.166632,-10.109056,0.000000,87.020477,0.151836,300.000000,0.000000,0.398629,57.011800
